Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-2Z-A9J1-01A-11D-A381-01	11	456120	134132624	76810	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	13	19450806	114987458	56281	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	17	987221	80917016	36709	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	20	456452	62219837	37015	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J1-01A-11D-A381-01	X	3157107	154905589	62498	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	1	3218610	247812431	128595	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	2	484222	14137294	8480	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	2	14139204	14620578	275	1.062745
TCGA-2Z-A9J2-01A-11D-A381-01	2	14621330	242476062	122049	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	3	2212571	52334593	28480	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	3	52354772	68064263	9855	-0.722247
TCGA-2Z-A9J2-01A-11D-A381-01	3	68065201	197538677	67603	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	4	1053934	188762240	102137	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	5	914622	1300025	57	0.531162
TCGA-2Z-A9J2-01A-11D-A381-01	5	1300584	25480304	14539	-0.132234
TCGA-2Z-A9J2-01A-11D-A381-01	5	25485818	180360469	85438	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	6	1014281	170903919	95996	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	7	708774	158385118	80987	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	8	617667	145232496	81116	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	9	789932	140938752	67669	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	10	415240	135225087	80493	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	11	456120	134132624	76810	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	13	19450806	114987458	56281	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	17	987221	80917016	36709	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	20	456452	62219837	37015	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J2-01A-11D-A381-01	X	3157107	154905589	62498	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	1	3218610	156412434	70528	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	1	156413502	156639000	130	0.959985
TCGA-2Z-A9J3-01A-12D-A381-01	1	156639271	247812431	57937	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	2	484222	242476062	130804	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	3	2212571	101573052	54655	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	3	101573903	101913333	213	0.789581
TCGA-2Z-A9J3-01A-12D-A381-01	3	101913476	197538677	51070	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	4	1053934	188762240	102137	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	5	914622	20176887	12054	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	5	20182222	20198237	13	1.928342
TCGA-2Z-A9J3-01A-12D-A381-01	5	20198524	180360469	87967	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	6	1014281	76327350	41513	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	6	76327851	76619249	159	0.881460
TCGA-2Z-A9J3-01A-12D-A381-01	6	76626756	170903919	54324	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	7	708774	158385118	80987	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	8	617667	145232496	81116	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	9	789932	140938752	67669	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	10	415240	135225087	80493	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	11	456120	134132624	76810	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	13	19450806	114987458	56281	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	16	653503	69127351	28018	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	16	69131964	69370049	91	0.772532
TCGA-2Z-A9J3-01A-12D-A381-01	16	69372563	89379936	12389	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	17	987221	42921668	17450	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	17	42923398	43141756	111	1.594186
TCGA-2Z-A9J3-01A-12D-A381-01	17	43142664	80917016	19148	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	20	456452	48521290	27828	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	20	48524827	48746189	78	0.811158
TCGA-2Z-A9J3-01A-12D-A381-01	20	48747966	62219837	9109	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J3-01A-12D-A381-01	X	3157107	154905589	62498	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	1	3218610	247812431	128595	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	2	484222	242476062	130804	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	3	2212571	80666791	46017	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	3	80674048	80686625	9	-0.877201
TCGA-2Z-A9J5-01A-21D-A381-01	3	80692678	197538677	59912	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	4	1053934	39751911	23801	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	4	39759604	39812019	23	0.707402
TCGA-2Z-A9J5-01A-21D-A381-01	4	39818155	188762240	78313	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	5	914622	180360469	100034	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	6	1014281	170903919	95996	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	7	708774	158385118	80987	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	8	617667	145232496	81116	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	9	789932	122768782	57967	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	9	122770419	122771354	5	-1.214794
TCGA-2Z-A9J5-01A-21D-A381-01	9	122771463	140938752	9697	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	10	415240	135225087	80493	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	11	456120	85150154	45233	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	11	85153290	85171821	10	-0.804128
TCGA-2Z-A9J5-01A-21D-A381-01	11	85172801	134132624	31567	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	13	19450806	49981064	19253	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	13	49981077	50026545	25	0.620662
TCGA-2Z-A9J5-01A-21D-A381-01	13	50029380	114987458	37003	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	17	987221	80917016	36709	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	20	456452	62219837	37015	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J5-01A-21D-A381-01	X	3157107	154905589	62498	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	1	3218610	247812431	128595	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	2	484222	132506740	68345	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	2	132571593	132655406	29	1.870321
TCGA-2Z-A9J6-01A-11D-A381-01	2	132659353	242476062	62430	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	3	2212571	197538677	105938	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	4	1053934	66136815	35750	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	4	66136855	66160016	9	-0.876474
TCGA-2Z-A9J6-01A-11D-A381-01	4	66160175	68102416	1191	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	4	68104490	68118385	10	-1.144563
TCGA-2Z-A9J6-01A-11D-A381-01	4	68123903	73686704	2357	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	4	73690075	73906335	169	1.172236
TCGA-2Z-A9J6-01A-11D-A381-01	4	73914245	188762240	62651	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	5	914622	141373365	75722	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	5	141373761	141375632	7	-1.166172
TCGA-2Z-A9J6-01A-11D-A381-01	5	141380348	180360469	24305	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	6	1014281	170903919	95996	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	7	708774	69662019	35888	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	7	69672693	69787793	62	-0.359199
TCGA-2Z-A9J6-01A-11D-A381-01	7	69790931	158385118	45037	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	8	617667	64025744	34130	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	8	64029759	64031991	6	-1.185241
TCGA-2Z-A9J6-01A-11D-A381-01	8	64033715	145232496	46980	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	9	789932	72142700	24083	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	9	72147208	72149475	6	-1.058407
TCGA-2Z-A9J6-01A-11D-A381-01	9	72153497	136793825	42126	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	9	136797140	136803249	5	-0.772547
TCGA-2Z-A9J6-01A-11D-A381-01	9	136807640	140938752	1449	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	10	415240	135225087	80493	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	11	456120	134132624	76810	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	13	19450806	114987458	56281	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	17	987221	52598807	21712	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	17	52604380	52638966	21	-1.068647
TCGA-2Z-A9J6-01A-11D-A381-01	17	52641698	80917016	14976	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	20	456452	62219837	37015	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	X	3157107	110134800	42476	0.000000
TCGA-2Z-A9J6-01A-11D-A381-01	X	110135309	110162890	15	-1.292893
TCGA-2Z-A9J6-01A-11D-A381-01	X	110166433	154905589	20007	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	1	3218610	98520450	54680	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	1	98524960	98543807	15	-0.681731
TCGA-2Z-A9J7-01A-11D-A381-01	1	98545528	247812431	73900	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	2	484222	242476062	130804	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	3	2212571	197538677	105938	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	4	1053934	188762240	102137	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	5	914622	180360469	100034	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	6	1014281	170903919	95996	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	7	708774	12509227	5133	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	7	12511037	12566005	35	0.558312
TCGA-2Z-A9J7-01A-11D-A381-01	7	12566168	158385118	75819	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	8	617667	145232496	81116	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	9	789932	140938752	67669	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	10	415240	135225087	80493	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	11	456120	96616574	52033	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	11	96618492	134132624	24777	-0.901755
TCGA-2Z-A9J7-01A-11D-A381-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	13	19450806	114987458	56281	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	17	987221	80917016	36709	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	20	456452	62219837	37015	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	X	3157107	55634709	22432	0.000000
TCGA-2Z-A9J7-01A-11D-A381-01	X	55635919	55754527	39	1.536261
TCGA-2Z-A9J7-01A-11D-A381-01	X	55754776	154905589	40027	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	1	3218610	51533628	25259	-0.850425
TCGA-2Z-A9J8-01A-11D-A42I-01	1	51538808	191407665	67729	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	1	191409666	191464429	39	-0.795195
TCGA-2Z-A9J8-01A-11D-A42I-01	1	191466283	247812431	35568	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	2	484222	221040158	117890	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	2	221045787	221067691	24	-0.769360
TCGA-2Z-A9J8-01A-11D-A42I-01	2	221069307	242476062	12890	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	3	2212571	197538677	105938	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	4	1053934	188762240	102137	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	5	914622	1309467	61	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	5	1313667	1325803	8	-0.850744
TCGA-2Z-A9J8-01A-11D-A42I-01	5	1340458	180360469	99965	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	6	1014281	5877650	3392	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	6	5883721	5898358	17	-0.729469
TCGA-2Z-A9J8-01A-11D-A42I-01	6	5898375	49965043	25840	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	6	49967444	55462888	3568	-0.813303
TCGA-2Z-A9J8-01A-11D-A42I-01	6	55463439	170903919	63179	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	7	708774	158385118	80987	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	8	617667	112495962	60996	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	8	112502402	112837966	177	-0.793523
TCGA-2Z-A9J8-01A-11D-A42I-01	8	112842089	118016376	2737	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	8	118016843	118410234	269	-0.842911
TCGA-2Z-A9J8-01A-11D-A42I-01	8	118410626	145232496	16937	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	9	789932	140938752	67669	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	10	415240	135225087	80493	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	11	456120	134132624	76810	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	12	889902	72764886	38614	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	12	72768555	72779722	8	-0.666052
TCGA-2Z-A9J8-01A-11D-A42I-01	12	72779908	72807632	13	-1.068467
TCGA-2Z-A9J8-01A-11D-A42I-01	12	72812433	72831291	20	-0.666052
TCGA-2Z-A9J8-01A-11D-A42I-01	12	72836626	133155338	34809	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	13	19450806	32770598	8005	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	13	32867667	46411830	8878	-0.743827
TCGA-2Z-A9J8-01A-11D-A42I-01	13	46412489	46425408	11	-1.194932
TCGA-2Z-A9J8-01A-11D-A42I-01	13	46430787	68003049	10400	-0.743827
TCGA-2Z-A9J8-01A-11D-A42I-01	13	68003236	68047139	14	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	13	68068250	69657236	807	-0.727194
TCGA-2Z-A9J8-01A-11D-A42I-01	13	69662672	70052464	227	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	13	70058619	94509678	14774	-0.811994
TCGA-2Z-A9J8-01A-11D-A42I-01	13	94510994	103620618	6041	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	13	103622307	107191805	2295	-0.834157
TCGA-2Z-A9J8-01A-11D-A42I-01	13	107203878	114987458	4829	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	17	987221	80917016	36709	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	19	284018	23201837	8379	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	19	23204308	23230119	6	-0.904414
TCGA-2Z-A9J8-01A-11D-A42I-01	19	23231739	58878226	15311	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	20	456452	62219837	37015	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J8-01A-11D-A42I-01	X	3157107	154905589	62498	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	1	3218610	247812431	128595	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	2	484222	242476062	130804	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	3	2212571	197538677	105938	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	4	1053934	77166150	41369	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	4	77173914	77178676	15	-0.747824
TCGA-2Z-A9J9-01A-11D-A42I-01	4	77182678	188762240	60753	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	5	914622	180360469	100034	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	6	1014281	48336731	28462	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	6	48337097	48459599	44	0.679939
TCGA-2Z-A9J9-01A-11D-A42I-01	6	48464593	170903919	67490	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	7	708774	38653883	21824	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	7	38654084	38655758	5	-0.865282
TCGA-2Z-A9J9-01A-11D-A42I-01	7	38656028	158385118	59158	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	8	617667	21283597	11728	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	8	21285108	21285710	5	-0.891290
TCGA-2Z-A9J9-01A-11D-A42I-01	8	21286175	145232496	69383	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	9	789932	140938752	67669	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	10	415240	8767799	5815	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	10	8767827	8769102	5	-0.916124
TCGA-2Z-A9J9-01A-11D-A42I-01	10	8770801	135225087	74673	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	11	456120	134132624	76810	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	12	889902	133155338	73464	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	13	19450806	23754458	2164	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	13	23758237	23765100	13	-0.889817
TCGA-2Z-A9J9-01A-11D-A42I-01	13	23765273	32134530	5414	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	13	32138103	32152092	15	-1.016492
TCGA-2Z-A9J9-01A-11D-A42I-01	13	32152153	114987458	48675	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	14	20501368	105986740	49157	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	15	23687685	101884307	44210	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	16	653503	89379936	40498	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	17	987221	80917016	36709	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	18	329586	77107934	42400	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	19	284018	58878226	23696	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	20	456452	23144070	15198	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	20	23144098	23165015	16	-0.322207
TCGA-2Z-A9J9-01A-11D-A42I-01	20	23176512	62219837	21801	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	21	15372509	47678295	20393	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	22	17423930	49331012	16743	0.000000
TCGA-2Z-A9J9-01A-11D-A42I-01	X	3157107	154905589	62498	0.000000
TCGA-2Z-A9JD-01A-11D-A42I-01	1	3218610	247812431	128595	0.000000
TCGA-2Z-A9JD-01A-11D-A42I-01	2	484222	242476062	130804	0.000000
