"var","hr","pval","hr_ci95"
"TMB.cathigh",1.1,"6.84e-01","0.6 to 2"
"PDL1.catmed",0.7,"2.04e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.23e-01","0.5 to 1.6"
"nonstop",1.2,"4.67e-01","0.8 to 1.7"
"age.cat>=65",1.3,"2.23e-01","0.8 to 2"
"gendermale",1,"9.09e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.12e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"9.30e-07","2.2 to 6.2"
"tnm_stageIV",2.9,"2.57e-02","1.1 to 7.2"
"TMB.cathigh",1,"9.97e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"1.81e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.21e-01","0.5 to 1.5"
"nonsense",1,"4.19e-01","1 to 1"
"age.cat>=65",1.3,"2.50e-01","0.8 to 2"
"gendermale",1,"9.03e-01","0.6 to 1.5"
"tnm_stageII",2.9,"9.03e-05","1.7 to 5"
"tnm_stageIII",3.8,"5.62e-07","2.3 to 6.4"
"tnm_stageIV",2.7,"3.51e-02","1.1 to 6.7"
"TMB.cathigh",1.2,"5.27e-01","0.7 to 2.1"
"PDL1.catmed",0.7,"2.11e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.52e-01","0.5 to 1.6"
"frameshift",1,"3.24e-01","1 to 1"
"age.cat>=65",1.3,"3.03e-01","0.8 to 2"
"gendermale",1,"8.92e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.16e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"7.40e-07","2.2 to 6.3"
"tnm_stageIV",2.6,"4.03e-02","1 to 6.5"
"TMB.cathigh",1.2,"5.02e-01","0.7 to 1.9"
"PDL1.catmed",0.7,"2.36e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.26e-01","0.5 to 1.6"
"total",1,"6.01e-01","1 to 1"
"age.cat>=65",1.3,"2.49e-01","0.8 to 2"
"gendermale",1,"9.04e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.06e-04","1.7 to 4.9"
"tnm_stageIII",3.8,"6.12e-07","2.2 to 6.3"
"tnm_stageIV",2.7,"3.63e-02","1.1 to 6.7"
"TMB.cathigh",1.1,"6.49e-01","0.7 to 2"
"PDL1.catmed",0.7,"2.09e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.29e-01","0.5 to 1.6"
"GZMA",1,"7.42e-01","1 to 1"
"age.cat>=65",1.3,"2.27e-01","0.8 to 2.1"
"gendermale",1,"8.69e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.10e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.09e-06","2.2 to 6.2"
"tnm_stageIV",2.7,"3.27e-02","1.1 to 6.8"
"TMB.cathigh",1,"9.01e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.17e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"5.98e-01","0.5 to 1.5"
"PRF1",1,"8.78e-01","1 to 1"
"age.cat>=65",1.3,"2.38e-01","0.8 to 2"
"gendermale",1,"8.97e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.17e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.01e-06","2.2 to 6.3"
"tnm_stageIV",2.8,"3.02e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.96e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.13e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.81e-01","0.5 to 1.5"
"cyt",1,"7.92e-01","1 to 1"
"age.cat>=65",1.3,"2.30e-01","0.8 to 2"
"gendermale",1,"8.83e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.14e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.22e-06","2.2 to 6.3"
"tnm_stageIV",2.7,"3.16e-02","1.1 to 6.8"
"TMB.cathigh",1,"8.93e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.26e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.08e-01","0.5 to 1.6"
"nmdptc_max",1,"3.44e-01","0.9 to 1.1"
"age.cat>=65",1.2,"3.45e-01","0.8 to 1.9"
"gendermale",1,"9.19e-01","0.6 to 1.5"
"tnm_stageII",2.9,"8.67e-05","1.7 to 5"
"tnm_stageIII",4,"4.26e-07","2.3 to 6.9"
"tnm_stageIV",2.6,"4.53e-02","1 to 6.5"
"TMB.cathigh",1.1,"7.29e-01","0.7 to 1.7"
"PDL1.catmed",0.6,"1.06e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.04e-01","0.4 to 1.4"
"nmdptc_n_decayed",1,"4.06e-01","1 to 1"
"age.cat>=65",1.2,"3.33e-01","0.8 to 2"
"gendermale",1,"8.65e-01","0.6 to 1.5"
"tnm_stageII",3,"7.88e-05","1.7 to 5.1"
"tnm_stageIII",3.9,"4.36e-07","2.3 to 6.5"
"tnm_stageIV",2.6,"3.88e-02","1.1 to 6.6"
"TMB.cathigh",1.1,"7.94e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.22e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.45e-01","0.4 to 1.4"
"nmdptc_frac_decayed",0.8,"6.27e-01","0.4 to 1.8"
"age.cat>=65",1.3,"2.91e-01","0.8 to 2"
"gendermale",1,"9.09e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.05e-04","1.7 to 4.9"
"tnm_stageIII",3.9,"7.18e-07","2.3 to 6.6"
"tnm_stageIV",2.8,"3.03e-02","1.1 to 6.9"
"TMB.cathigh",1,"9.47e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.50e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.69e-01","0.4 to 1.5"
"nmdptc_med",1,"8.83e-01","0.8 to 1.4"
"age.cat>=65",1.3,"2.38e-01","0.8 to 2.1"
"gendermale",1,"8.98e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.42e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.21e-06","2.2 to 6.3"
"tnm_stageIV",2.7,"3.04e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.73e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.17e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.78e-01","0.5 to 1.5"
"nmdptc_med.wt",0.9,"7.82e-01","0.5 to 1.8"
"age.cat>=65",1.3,"2.87e-01","0.8 to 2"
"gendermale",1,"8.93e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.15e-04","1.7 to 4.9"
"tnm_stageIII",3.8,"6.60e-07","2.2 to 6.4"
"tnm_stageIV",2.8,"3.04e-02","1.1 to 6.9"
"TMB.cathigh",1,"9.00e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.65e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.22e-01","0.5 to 1.5"
"nmdptc_mean",1,"7.65e-01","0.8 to 1.4"
"age.cat>=65",1.3,"2.25e-01","0.8 to 2.1"
"gendermale",1,"8.97e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.47e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.42e-06","2.2 to 6.3"
"tnm_stageIV",2.8,"2.93e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.54e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.60e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"6.19e-01","0.5 to 1.6"
"nmdptc_mean.wt",0.9,"8.64e-01","0.5 to 1.8"
"age.cat>=65",1.3,"2.80e-01","0.8 to 2"
"gendermale",1,"8.95e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.15e-04","1.7 to 4.9"
"tnm_stageIII",3.8,"7.12e-07","2.2 to 6.4"
"tnm_stageIV",2.7,"3.19e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.96e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.71e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.31e-01","0.5 to 1.5"
"nmdfs_max",1,"4.03e-01","0.9 to 1.1"
"age.cat>=65",1.4,"1.74e-01","0.9 to 2.2"
"gendermale",1,"9.05e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.57e-04","1.6 to 4.8"
"tnm_stageIII",3.6,"1.32e-06","2.2 to 6.2"
"tnm_stageIV",3,"2.24e-02","1.2 to 7.6"
"TMB.cathigh",1,"9.30e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.35e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.75e-01","0.5 to 1.5"
"nmdfs_n_decayed",1,"2.76e-01","1 to 1"
"age.cat>=65",1.4,"1.62e-01","0.9 to 2.2"
"gendermale",1,"8.63e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.64e-04","1.6 to 4.8"
"tnm_stageIII",3.7,"1.13e-06","2.2 to 6.2"
"tnm_stageIV",2.9,"2.37e-02","1.2 to 7.3"
"TMB.cathigh",1.1,"8.07e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.32e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"5.92e-01","0.5 to 1.5"
"nmdfs_frac_decayed",1.1,"7.56e-01","0.6 to 2.1"
"age.cat>=65",1.3,"2.24e-01","0.8 to 2.1"
"gendermale",1,"8.87e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.43e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.95e-06","2.1 to 6.3"
"tnm_stageIV",2.8,"2.97e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.37e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.99e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"5.97e-01","0.5 to 1.5"
"nmdfs_med",1.1,"4.70e-01","0.9 to 1.3"
"age.cat>=65",1.4,"1.91e-01","0.9 to 2.1"
"gendermale",1,"8.86e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.48e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"1.18e-06","2.2 to 6.2"
"tnm_stageIV",2.9,"2.38e-02","1.2 to 7.4"
"TMB.cathigh",1.1,"7.98e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.40e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.13e-01","0.5 to 1.5"
"nmdfs_med.wt",1.1,"4.10e-01","0.9 to 1.4"
"age.cat>=65",1.4,"1.86e-01","0.9 to 2.1"
"gendermale",1,"8.74e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.78e-04","1.6 to 4.8"
"tnm_stageIII",3.7,"1.03e-06","2.2 to 6.2"
"tnm_stageIV",3,"2.18e-02","1.2 to 7.6"
"TMB.cathigh",1.1,"7.69e-01","0.7 to 1.7"
"PDL1.catmed",0.7,"2.19e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.69e-01","0.5 to 1.5"
"nmdfs_mean",1.1,"3.70e-01","0.9 to 1.3"
"age.cat>=65",1.4,"1.72e-01","0.9 to 2.2"
"gendermale",1,"8.92e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.85e-04","1.6 to 4.8"
"tnm_stageIII",3.7,"1.08e-06","2.2 to 6.2"
"tnm_stageIV",2.9,"2.27e-02","1.2 to 7.4"
"TMB.cathigh",1.1,"7.82e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.67e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.20e-01","0.5 to 1.6"
"nmdfs_mean.wt",1.1,"3.96e-01","0.9 to 1.4"
"age.cat>=65",1.4,"1.82e-01","0.9 to 2.1"
"gendermale",1,"8.71e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.86e-04","1.6 to 4.8"
"tnm_stageIII",3.7,"1.03e-06","2.2 to 6.2"
"tnm_stageIV",3,"2.15e-02","1.2 to 7.7"
"TMB.cathigh",1.1,"7.66e-01","0.7 to 1.7"
"PDL1.catmed",0.7,"2.22e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.70e-01","0.5 to 1.5"
"nmdns_max",0.9,"7.35e-02","0.8 to 1"
"age.cat>=65",1.3,"2.88e-01","0.8 to 2"
"gendermale",1,"9.00e-01","0.6 to 1.5"
"tnm_stageII",3.2,"3.25e-05","1.8 to 5.5"
"tnm_stageIII",4.2,"1.69e-07","2.4 to 7.2"
"tnm_stageIV",2.6,"4.51e-02","1 to 6.5"
"TMB.cathigh",1,"9.29e-01","0.7 to 1.6"
"PDL1.catmed",0.6,"6.45e-02","0.4 to 1"
"PDL1.cathigh",0.7,"3.27e-01","0.4 to 1.4"
"nmdns_n_decayed",1,"1.53e-01","0.9 to 1"
"age.cat>=65",1.3,"2.86e-01","0.8 to 2"
"gendermale",0.9,"8.04e-01","0.6 to 1.5"
"tnm_stageII",3.1,"4.80e-05","1.8 to 5.3"
"tnm_stageIII",3.9,"3.92e-07","2.3 to 6.5"
"tnm_stageIV",2.7,"3.79e-02","1.1 to 6.7"
"TMB.cathigh",1,"8.95e-01","0.7 to 1.6"
"PDL1.catmed",0.6,"9.79e-02","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.34e-01","0.4 to 1.4"
"nmdns_frac_decayed",0.8,"5.45e-01","0.4 to 1.6"
"age.cat>=65",1.3,"2.48e-01","0.8 to 2"
"gendermale",1,"9.11e-01","0.6 to 1.5"
"tnm_stageII",3,"9.84e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"5.44e-07","2.3 to 6.5"
"tnm_stageIV",2.8,"2.96e-02","1.1 to 6.9"
"TMB.cathigh",1,"9.99e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"1.42e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.59e-01","0.4 to 1.5"
"nmdns_med",0.9,"3.46e-01","0.8 to 1.1"
"age.cat>=65",1.3,"2.76e-01","0.8 to 2"
"gendermale",1,"8.35e-01","0.6 to 1.5"
"tnm_stageII",3,"6.96e-05","1.8 to 5.2"
"tnm_stageIII",3.8,"4.42e-07","2.3 to 6.5"
"tnm_stageIV",2.8,"3.03e-02","1.1 to 6.9"
"TMB.cathigh",1,"9.21e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"1.19e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.52e-01","0.4 to 1.4"
"nmdns_med.wt",0.9,"2.67e-01","0.8 to 1.1"
"age.cat>=65",1.3,"2.76e-01","0.8 to 2"
"gendermale",1,"8.33e-01","0.6 to 1.5"
"tnm_stageII",3.1,"5.85e-05","1.8 to 5.3"
"tnm_stageIII",3.8,"4.32e-07","2.3 to 6.5"
"tnm_stageIV",2.8,"2.95e-02","1.1 to 7"
"TMB.cathigh",1,"8.88e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"1.20e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.64e-01","0.4 to 1.4"
"nmdns_mean",0.9,"3.44e-01","0.8 to 1.1"
"age.cat>=65",1.3,"2.79e-01","0.8 to 2"
"gendermale",1,"8.59e-01","0.6 to 1.5"
"tnm_stageII",3,"6.99e-05","1.8 to 5.2"
"tnm_stageIII",3.9,"4.31e-07","2.3 to 6.5"
"tnm_stageIV",2.8,"2.98e-02","1.1 to 7"
"TMB.cathigh",1,"8.90e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"1.14e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.39e-01","0.4 to 1.4"
"nmdns_mean.wt",0.9,"2.75e-01","0.8 to 1.1"
"age.cat>=65",1.3,"2.76e-01","0.8 to 2"
"gendermale",1,"8.35e-01","0.6 to 1.5"
"tnm_stageII",3.1,"5.97e-05","1.8 to 5.3"
"tnm_stageIII",3.8,"4.38e-07","2.3 to 6.5"
"tnm_stageIV",2.8,"2.97e-02","1.1 to 7"
"TMB.cathigh",1,"8.88e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"1.20e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.60e-01","0.4 to 1.4"
"TNFRSF4_cna",1.1,"4.52e-01","0.8 to 1.5"
"age.cat>=65",1.3,"2.61e-01","0.8 to 2"
"gendermale",1,"9.29e-01","0.6 to 1.6"
"tnm_stageII",2.8,"1.30e-04","1.7 to 4.9"
"tnm_stageIII",3.9,"5.38e-07","2.3 to 6.7"
"tnm_stageIV",2.6,"4.47e-02","1 to 6.6"
"TMB.cathigh",1,"8.97e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.56e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"5.08e-01","0.5 to 1.5"
"CNKSR1_cna",0.8,"2.07e-01","0.7 to 1.1"
"age.cat>=65",1.3,"2.12e-01","0.9 to 2"
"gendermale",0.9,"7.88e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.50e-04","1.7 to 4.8"
"tnm_stageIII",3.8,"5.15e-07","2.3 to 6.4"
"tnm_stageIV",2.9,"2.25e-02","1.2 to 7.3"
"TMB.cathigh",1,"9.86e-01","0.7 to 1.5"
"PDL1.catmed",0.7,"1.49e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.77e-01","0.5 to 1.4"
"FUBP1_cna",1.3,"4.03e-02","1 to 1.8"
"age.cat>=65",1.4,"1.81e-01","0.9 to 2.1"
"gendermale",1,"8.45e-01","0.7 to 1.6"
"tnm_stageII",2.9,"7.98e-05","1.7 to 5"
"tnm_stageIII",4,"2.00e-07","2.4 to 6.8"
"tnm_stageIV",2.7,"3.71e-02","1.1 to 6.6"
"TMB.cathigh",1,"8.93e-01","0.6 to 1.5"
"PDL1.catmed",0.6,"8.44e-02","0.4 to 1.1"
"PDL1.cathigh",0.8,"3.68e-01","0.4 to 1.4"
"FUBP1_mut",1.7,"3.79e-01","0.5 to 5.2"
"age.cat>=65",1.3,"2.32e-01","0.8 to 2"
"gendermale",1,"9.56e-01","0.6 to 1.5"
"tnm_stageII",2.9,"9.95e-05","1.7 to 5"
"tnm_stageIII",3.7,"6.79e-07","2.2 to 6.3"
"tnm_stageIV",2.8,"2.83e-02","1.1 to 7"
"TMB.cathigh",1,"9.50e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"2.00e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.46e-01","0.5 to 1.5"
"IL10_cna",0.9,"6.38e-01","0.6 to 1.3"
"age.cat>=65",1.3,"2.26e-01","0.8 to 2"
"gendermale",1,"9.58e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.04e-04","1.7 to 5"
"tnm_stageIII",3.8,"5.94e-07","2.2 to 6.4"
"tnm_stageIV",2.8,"3.00e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.56e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.57e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"5.12e-01","0.5 to 1.5"
"IRF6_cna",0.8,"1.06e-01","0.5 to 1.1"
"age.cat>=65",1.3,"2.06e-01","0.9 to 2.1"
"gendermale",1,"8.99e-01","0.7 to 1.6"
"tnm_stageII",3,"6.46e-05","1.7 to 5.1"
"tnm_stageIII",3.9,"3.98e-07","2.3 to 6.5"
"tnm_stageIV",2.8,"2.66e-02","1.1 to 7"
"TMB.cathigh",1.1,"7.99e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.25e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.55e-01","0.4 to 1.4"
"IRF6_mut",3.3,"2.51e-02","1.2 to 9.3"
"age.cat>=65",1.3,"2.62e-01","0.8 to 2"
"gendermale",1,"9.93e-01","0.6 to 1.5"
"tnm_stageII",3,"7.82e-05","1.7 to 5.1"
"tnm_stageIII",3.9,"3.92e-07","2.3 to 6.5"
"tnm_stageIV",2.9,"2.54e-02","1.1 to 7.2"
"TMB.cathigh",1,"9.89e-01","0.7 to 1.5"
"PDL1.catmed",0.7,"2.33e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.31e-01","0.5 to 1.6"
"DNMT3A_cna",1.4,"1.15e-01","0.9 to 2"
"age.cat>=65",1.4,"1.48e-01","0.9 to 2.2"
"gendermale",0.8,"4.90e-01","0.5 to 1.4"
"tnm_stageII",2.8,"1.72e-04","1.6 to 4.8"
"tnm_stageIII",3.5,"2.44e-06","2.1 to 5.9"
"tnm_stageIV",2.7,"3.25e-02","1.1 to 6.8"
"TMB.cathigh",1,"8.62e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.67e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"4.92e-01","0.5 to 1.5"
"DNMT3A_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.3,"2.41e-01","0.8 to 2"
"gendermale",1,"8.98e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.19e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"6.52e-07","2.2 to 6.3"
"tnm_stageIV",2.7,"3.07e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.84e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.74e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.44e-01","0.5 to 1.5"
"SOS1_cna",1.3,"1.83e-01","0.9 to 1.9"
"age.cat>=65",1.4,"1.53e-01","0.9 to 2.2"
"gendermale",0.9,"5.58e-01","0.5 to 1.4"
"tnm_stageII",2.8,"1.82e-04","1.6 to 4.8"
"tnm_stageIII",3.6,"1.70e-06","2.1 to 6"
"tnm_stageIV",2.7,"3.07e-02","1.1 to 6.8"
"TMB.cathigh",1,"8.67e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.76e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.38e-01","0.5 to 1.5"
"SOS1_mut",1,"9.28e-01","0.4 to 2.9"
"age.cat>=65",1.3,"2.39e-01","0.8 to 2"
"gendermale",1,"9.02e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.17e-04","1.7 to 4.9"
"tnm_stageIII",3.7,"8.55e-07","2.2 to 6.3"
"tnm_stageIV",2.8,"3.04e-02","1.1 to 6.9"
"TMB.cathigh",1,"8.92e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.76e-01","0.4 to 1.2"
"PDL1.cathigh",0.8,"5.38e-01","0.5 to 1.5"
"CASP8_cna",0.8,"1.50e-01","0.5 to 1.1"
"age.cat>=65",1.2,"3.41e-01","0.8 to 1.9"
"gendermale",1.1,"7.54e-01","0.7 to 1.7"
"tnm_stageII",3.1,"5.48e-05","1.8 to 5.3"
"tnm_stageIII",4,"2.61e-07","2.4 to 6.9"
"tnm_stageIV",3.1,"1.75e-02","1.2 to 7.8"
"TMB.cathigh",1.1,"8.11e-01","0.7 to 1.6"
"PDL1.catmed",0.7,"1.55e-01","0.4 to 1.1"
"PDL1.cathigh",0.8,"4.92e-01","0.5 to 1.5"
"CASP8_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"2.60e-01","0.8 to 2"
