Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-4C-A93U-01A-11D-A396-01	12	889902	22524721	12412	0.000000
TCGA-4C-A93U-01A-11D-A396-01	12	22525284	22534327	11	-0.874588
TCGA-4C-A93U-01A-11D-A396-01	12	22537996	133155338	61045	0.000000
TCGA-4C-A93U-01A-11D-A396-01	13	19450806	114987458	56286	0.000000
TCGA-4C-A93U-01A-11D-A396-01	14	20501368	105986740	49161	0.000000
TCGA-4C-A93U-01A-11D-A396-01	15	23687685	101884307	44216	0.000000
TCGA-4C-A93U-01A-11D-A396-01	16	653503	59480561	22243	0.000000
TCGA-4C-A93U-01A-11D-A396-01	16	59483103	59572629	69	0.773387
TCGA-4C-A93U-01A-11D-A396-01	16	59572678	89379936	18189	0.000000
TCGA-4C-A93U-01A-11D-A396-01	17	987221	80917016	36711	0.000000
TCGA-4C-A93U-01A-11D-A396-01	18	329586	77109240	42407	0.000000
TCGA-4C-A93U-01A-11D-A396-01	19	284018	58878226	23697	0.000000
TCGA-4C-A93U-01A-11D-A396-01	20	456452	11334250	6845	0.000000
TCGA-4C-A93U-01A-11D-A396-01	20	11334556	11338486	7	-0.715270
TCGA-4C-A93U-01A-11D-A396-01	20	11343277	62219648	30166	0.000000
TCGA-4C-A93U-01A-11D-A396-01	21	15372509	47678295	20401	0.000000
TCGA-4C-A93U-01A-11D-A396-01	22	17423930	33840160	7155	0.000000
TCGA-4C-A93U-01A-11D-A396-01	22	33842454	33845831	5	-0.555727
TCGA-4C-A93U-01A-11D-A396-01	22	33853022	49331012	9584	0.000000
TCGA-4C-A93U-01A-11D-A396-01	X	3157107	154905589	62514	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	4	1053934	58138426	31434	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	4	58138692	58570754	386	0.706822
TCGA-BJ-A0YZ-01A-11D-A10T-01	4	58572893	188762240	70327	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	7	708774	158385118	80988	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	10	415240	135225087	80499	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	16	653503	89379936	40501	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	19	284018	46636875	18758	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	19	46637157	48295312	677	-0.330634
TCGA-BJ-A0YZ-01A-11D-A10T-01	19	48296083	57304229	3434	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	19	57306737	57961612	419	-0.360564
TCGA-BJ-A0YZ-01A-11D-A10T-01	19	57962714	58878226	409	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0YZ-01A-11D-A10T-01	X	3157107	154905589	62514	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	3	2212571	35095269	19417	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	3	35097983	35107056	9	1.872403
TCGA-BJ-A0Z0-01A-11D-A10T-01	3	35111687	197538677	86536	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	4	1053934	9766749	4328	1.041819
TCGA-BJ-A0Z0-01A-11D-A10T-01	4	9767180	188762240	97819	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	5	914233	126948816	67772	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	5	126949223	152845246	15474	0.964341
TCGA-BJ-A0Z0-01A-11D-A10T-01	5	152846195	180360469	16796	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	7	708774	78882646	39620	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	7	78883287	78886011	11	-0.992378
TCGA-BJ-A0Z0-01A-11D-A10T-01	7	78887925	158385118	41357	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	10	415240	70444279	40039	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	10	70447179	123241193	33270	-0.971672
TCGA-BJ-A0Z0-01A-11D-A10T-01	10	123242708	135225087	7190	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	11	456120	126054285	71377	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	11	126056462	126058695	7	-0.313976
TCGA-BJ-A0Z0-01A-11D-A10T-01	11	126058795	134132624	5438	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	12	889902	94313141	51222	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	12	94314545	94357522	37	0.890801
TCGA-BJ-A0Z0-01A-11D-A10T-01	12	94363888	133155338	22209	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	15	23687685	70782903	26612	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	15	70783457	70792770	13	-0.908736
TCGA-BJ-A0Z0-01A-11D-A10T-01	15	70793437	101884307	17591	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	16	653503	89379936	40501	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	X	3157107	13763605	3816	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	X	13766163	26500214	6022	1.677945
TCGA-BJ-A0Z0-01A-11D-A10T-01	X	26500734	152720476	52309	0.000000
TCGA-BJ-A0Z0-01A-11D-A10T-01	X	152721841	154905589	367	-0.120638
TCGA-BJ-A0Z2-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	4	1053934	188762240	102147	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	7	708774	24302148	12338	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	7	24302171	24313025	23	-0.781250
TCGA-BJ-A0Z2-01A-11D-A10T-01	7	24313029	158385118	68627	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	8	617667	133953528	74770	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	8	133953773	133955837	8	-1.091906
TCGA-BJ-A0Z2-01A-11D-A10T-01	8	133956262	145232496	6343	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	10	415240	135225087	80499	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	16	653503	81926189	36131	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	16	81932865	81943422	12	-0.752189
TCGA-BJ-A0Z2-01A-11D-A10T-01	16	81946471	89379936	4358	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	X	3157107	129183091	51519	0.000000
TCGA-BJ-A0Z2-01A-11D-A10T-01	X	129186012	129261646	23	-1.282109
TCGA-BJ-A0Z2-01A-11D-A10T-01	X	129264723	154905589	10972	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	4	1053934	115837686	63364	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	4	115842835	115859877	10	-0.875790
TCGA-BJ-A0Z3-01A-11D-A13V-01	4	115861885	188762240	38773	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	5	914233	103952681	54252	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	5	103954722	103955254	7	-0.801938
TCGA-BJ-A0Z3-01A-11D-A13V-01	5	103961296	180360469	45783	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	7	708774	25638636	13431	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	7	25640710	25655093	5	-1.001316
TCGA-BJ-A0Z3-01A-11D-A13V-01	7	25655267	158385118	67552	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	10	415240	135225087	80499	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	16	653503	89379936	40501	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	20	456452	20383084	13303	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	20	20384393	20390492	10	-0.894231
TCGA-BJ-A0Z3-01A-11D-A13V-01	20	20390623	62219648	23705	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0Z3-01A-11D-A13V-01	X	3157107	154905589	62514	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	4	1053934	188762240	102147	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	7	708774	97018677	49253	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	7	97018746	97021459	6	-0.922416
TCGA-BJ-A0Z5-01A-11D-A10T-01	7	97022873	158385118	31729	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	10	415240	135225087	80499	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	16	653503	89379936	40501	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	22	17423930	48921847	16473	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	22	48922122	48929569	12	-1.000529
TCGA-BJ-A0Z5-01A-11D-A10T-01	22	48931192	49331012	259	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	X	3157107	149264379	60714	0.000000
TCGA-BJ-A0Z5-01A-11D-A10T-01	X	149265386	149281856	8	-1.292893
TCGA-BJ-A0Z5-01A-11D-A10T-01	X	149282456	154905589	1792	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	4	1053934	188762240	102147	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	7	708774	158385118	80988	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	10	415240	20055306	13922	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	10	20057964	20100819	15	-0.987322
TCGA-BJ-A0Z9-01A-11D-A10T-01	10	20101424	135225087	66562	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	16	653503	89379936	40501	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	X	3157107	124796024	49686	0.000000
TCGA-BJ-A0Z9-01A-11D-A10T-01	X	124818681	124878628	25	-1.040358
TCGA-BJ-A0Z9-01A-11D-A10T-01	X	124887711	154905589	12803	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	4	1053934	188762240	102147	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	7	708774	158385118	80988	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	8	617667	78316831	42375	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	8	78320795	78368160	35	-0.870947
TCGA-BJ-A0ZA-01A-11D-A10T-01	8	78370662	145232496	38711	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	10	415240	61401379	34792	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	10	61402627	61509588	70	0.842205
TCGA-BJ-A0ZA-01A-11D-A10T-01	10	61511605	135225087	45637	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	16	653503	89379936	40501	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	17	987221	19870723	9126	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	17	19873227	19953617	33	0.929186
TCGA-BJ-A0ZA-01A-11D-A10T-01	17	19968010	80917016	27552	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0ZA-01A-11D-A10T-01	X	3157107	154905589	62514	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	1	3218610	247812431	128611	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	4	1053934	188762240	102147	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	7	708774	158385118	80988	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	10	415240	135225087	80499	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	11	456120	4821754	1785	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	11	4823434	4833224	8	-0.646165
TCGA-BJ-A0ZB-01A-11D-A10T-01	11	4838968	134132624	75029	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	16	653503	68749778	27813	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	16	68752668	68764512	6	-0.950860
TCGA-BJ-A0ZB-01A-11D-A10T-01	16	68773860	74857287	2932	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	16	74859853	74977870	74	0.800225
TCGA-BJ-A0ZB-01A-11D-A10T-01	16	74980795	89379936	9676	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	17	987221	80917016	36711	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	18	329586	77109240	42407	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	19	284018	58878226	23697	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	20	456452	62219648	37018	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	21	15372509	47678295	20401	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	22	17423930	49331012	16744	0.000000
TCGA-BJ-A0ZB-01A-11D-A10T-01	X	3157107	154905589	62514	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	1	3218610	85858123	46962	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	1	85869146	85900923	31	-0.620639
TCGA-BJ-A0ZC-01A-12D-A13V-01	1	85902893	247812431	81618	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	2	484222	242476062	130809	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	3	2212571	197538677	105962	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	4	1053934	177875286	96985	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	4	177890893	177897639	9	-0.962538
TCGA-BJ-A0ZC-01A-12D-A13V-01	4	177900768	188762240	5153	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	5	914233	180360469	100042	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	6	1014281	170903919	96001	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	7	708774	158385118	80988	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	8	617667	145232496	81121	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	9	789932	140938752	67674	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	10	415240	50764662	29258	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	10	50768232	89641298	22714	-0.702973
TCGA-BJ-A0ZC-01A-12D-A13V-01	10	89641299	89701045	86	-0.425819
TCGA-BJ-A0ZC-01A-12D-A13V-01	10	89701081	93557095	2601	-0.696158
TCGA-BJ-A0ZC-01A-12D-A13V-01	10	93557483	135225087	25840	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	11	456120	134132624	76822	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	12	889902	133155338	73468	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	13	19450806	114987458	56286	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	14	20501368	105986740	49161	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	15	23687685	101884307	44216	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	16	653503	83290111	37254	0.000000
TCGA-BJ-A0ZC-01A-12D-A13V-01	16	83290560	83294413	9	-0.886941
