Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-4P-AA8J-01A-11D-A390-01	13	57261514	57320829	25	0.417052
TCGA-4P-AA8J-01A-11D-A390-01	13	57331927	57344413	11	0.228205
TCGA-4P-AA8J-01A-11D-A390-01	13	57347425	75839052	9760	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	13	75839102	91300138	8986	-0.238918
TCGA-4P-AA8J-01A-11D-A390-01	13	91307434	91314280	6	-1.255859
TCGA-4P-AA8J-01A-11D-A390-01	13	91314905	94125726	1860	-0.238918
TCGA-4P-AA8J-01A-11D-A390-01	13	94132925	94274176	115	-0.593088
TCGA-4P-AA8J-01A-11D-A390-01	13	94275002	105780712	7879	-0.238918
TCGA-4P-AA8J-01A-11D-A390-01	13	106431828	114987458	5440	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	14	20501368	31913622	5574	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	14	31913638	31928656	13	-0.545322
TCGA-4P-AA8J-01A-11D-A390-01	14	31936352	52012491	10539	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	14	52014011	52060283	39	-0.345203
TCGA-4P-AA8J-01A-11D-A390-01	14	52060702	52625479	466	-0.229179
TCGA-4P-AA8J-01A-11D-A390-01	14	52630148	61176844	5432	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	14	61181894	61650926	214	0.477697
TCGA-4P-AA8J-01A-11D-A390-01	14	61651616	69511730	4631	0.127265
TCGA-4P-AA8J-01A-11D-A390-01	14	69512011	98528334	18506	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	14	98532364	99449395	634	0.616604
TCGA-4P-AA8J-01A-11D-A390-01	14	99452321	105986740	3110	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	15	23687685	101884307	44214	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	16	653503	23966256	10166	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	16	23971737	24777559	500	0.311276
TCGA-4P-AA8J-01A-11D-A390-01	16	24778409	89379936	29826	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	17	987221	80917016	36707	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	18	329586	6855281	3164	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	18	6858412	6894692	44	-0.431267
TCGA-4P-AA8J-01A-11D-A390-01	18	6895145	18694022	4961	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	18	18697629	25117266	3829	0.349527
TCGA-4P-AA8J-01A-11D-A390-01	18	25123206	27012333	1096	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	18	27012835	30838414	2385	0.323198
TCGA-4P-AA8J-01A-11D-A390-01	18	30843838	48441487	10900	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	18	48442563	48582846	133	-0.313692
TCGA-4P-AA8J-01A-11D-A390-01	18	48582938	77107934	15884	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	19	284018	6557819	1737	-0.373805
TCGA-4P-AA8J-01A-11D-A390-01	19	6558627	8952055	899	0.359234
TCGA-4P-AA8J-01A-11D-A390-01	19	8956971	16860105	3650	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	19	16868963	24052992	2578	-0.362835
TCGA-4P-AA8J-01A-11D-A390-01	19	28240494	58878226	14825	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	20	456452	26196263	16711	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	20	26197899	31370577	699	0.297886
TCGA-4P-AA8J-01A-11D-A390-01	20	31371156	62219648	19605	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	21	15372509	47678295	20396	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	22	17423930	18385166	582	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	22	18398457	18613737	171	3.540179
TCGA-4P-AA8J-01A-11D-A390-01	22	22096802	49331012	15990	0.000000
TCGA-4P-AA8J-01A-11D-A390-01	X	3157107	154905589	62508	0.000000
TCGA-BA-4074-01A-01D-1432-01	1	3218610	185987778	89868	0.000000
TCGA-BA-4074-01A-01D-1432-01	1	185990882	186318127	216	-0.422282
TCGA-BA-4074-01A-01D-1432-01	1	186323879	239654335	33826	0.000000
TCGA-BA-4074-01A-01D-1432-01	1	239657705	239751065	82	-0.491732
TCGA-BA-4074-01A-01D-1432-01	1	239751101	242619677	2110	0.000000
TCGA-BA-4074-01A-01D-1432-01	1	242619825	244158552	886	0.946700
TCGA-BA-4074-01A-01D-1432-01	1	244159143	245322600	559	0.318513
TCGA-BA-4074-01A-01D-1432-01	1	245325992	247812431	1053	-0.507495
TCGA-BA-4074-01A-01D-1432-01	2	484222	35182361	20763	0.000000
TCGA-BA-4074-01A-01D-1432-01	2	35186283	44305461	5047	-0.506601
TCGA-BA-4074-01A-01D-1432-01	2	44306584	242476062	104980	0.000000
TCGA-BA-4074-01A-01D-1432-01	3	2212571	30120416	16367	0.000000
TCGA-BA-4074-01A-01D-1432-01	3	30121530	30660769	338	-0.578098
TCGA-BA-4074-01A-01D-1432-01	3	30667425	85688595	31676	0.000000
TCGA-BA-4074-01A-01D-1432-01	3	85689076	85741471	35	-0.633674
TCGA-BA-4074-01A-01D-1432-01	3	85742206	197538677	57524	0.000000
TCGA-BA-4074-01A-01D-1432-01	4	1053934	188762240	102125	0.000000
TCGA-BA-4074-01A-01D-1432-01	5	914233	176597710	98335	0.000000
TCGA-BA-4074-01A-01D-1432-01	5	176598502	176673782	42	-0.639587
TCGA-BA-4074-01A-01D-1432-01	5	176674288	180360469	1652	0.000000
TCGA-BA-4074-01A-01D-1432-01	6	1014281	115831528	63596	0.000000
TCGA-BA-4074-01A-01D-1432-01	6	115832410	115843177	7	0.823093
TCGA-BA-4074-01A-01D-1432-01	6	115846615	144292587	16712	0.000000
TCGA-BA-4074-01A-01D-1432-01	6	144296085	144315783	12	-0.572689
TCGA-BA-4074-01A-01D-1432-01	6	144317124	170903919	15664	0.000000
TCGA-BA-4074-01A-01D-1432-01	7	708774	52815289	30811	0.000000
TCGA-BA-4074-01A-01D-1432-01	7	52822154	57924999	2378	0.562817
TCGA-BA-4074-01A-01D-1432-01	7	57935910	158385118	47792	0.000000
TCGA-BA-4074-01A-01D-1432-01	8	617667	74422866	40155	0.000000
TCGA-BA-4074-01A-01D-1432-01	8	74423329	74615535	91	-0.476187
TCGA-BA-4074-01A-01D-1432-01	8	74619208	145232496	40858	0.000000
TCGA-BA-4074-01A-01D-1432-01	9	789932	21860428	13354	0.000000
TCGA-BA-4074-01A-01D-1432-01	9	21864535	22031005	117	-0.512125
TCGA-BA-4074-01A-01D-1432-01	9	22033181	140938752	54184	0.000000
TCGA-BA-4074-01A-01D-1432-01	10	415240	34711665	23715	0.000000
TCGA-BA-4074-01A-01D-1432-01	10	34713086	34859939	89	-1.166473
TCGA-BA-4074-01A-01D-1432-01	10	34865568	36980674	1200	0.000000
TCGA-BA-4074-01A-01D-1432-01	10	36984039	37196047	130	0.849889
TCGA-BA-4074-01A-01D-1432-01	10	37196818	37802532	312	0.396575
TCGA-BA-4074-01A-01D-1432-01	10	37806045	135225087	55051	0.000000
TCGA-BA-4074-01A-01D-1432-01	11	456120	67215205	35371	0.000000
TCGA-BA-4074-01A-01D-1432-01	11	67224594	67294308	30	0.443078
TCGA-BA-4074-01A-01D-1432-01	11	67770619	68351258	255	0.000000
TCGA-BA-4074-01A-01D-1432-01	11	68351891	68539068	84	0.406106
TCGA-BA-4074-01A-01D-1432-01	11	68539869	68649470	56	0.000000
TCGA-BA-4074-01A-01D-1432-01	11	68652202	68721372	49	1.105445
TCGA-BA-4074-01A-01D-1432-01	11	68724270	69395013	394	2.878557
TCGA-BA-4074-01A-01D-1432-01	11	69395231	71191538	1057	3.535509
TCGA-BA-4074-01A-01D-1432-01	11	71191562	71205375	10	2.540819
TCGA-BA-4074-01A-01D-1432-01	11	71205408	71262005	33	1.105445
TCGA-BA-4074-01A-01D-1432-01	11	71267451	71430356	47	2.590578
TCGA-BA-4074-01A-01D-1432-01	11	71430703	71630226	41	1.105445
TCGA-BA-4074-01A-01D-1432-01	11	71634344	71778822	78	0.000000
TCGA-BA-4074-01A-01D-1432-01	11	71779996	71832135	29	0.687566
TCGA-BA-4074-01A-01D-1432-01	11	71834288	95884157	14152	0.000000
TCGA-BA-4074-01A-01D-1432-01	11	95886471	95987466	88	-0.601677
TCGA-BA-4074-01A-01D-1432-01	11	95990783	134132624	25028	0.000000
TCGA-BA-4074-01A-01D-1432-01	12	889902	23907681	13293	0.000000
TCGA-BA-4074-01A-01D-1432-01	12	23908685	24257565	228	-0.481970
TCGA-BA-4074-01A-01D-1432-01	12	24265208	59372581	16794	0.000000
TCGA-BA-4074-01A-01D-1432-01	12	59374447	59463166	76	-0.472471
TCGA-BA-4074-01A-01D-1432-01	12	59463760	133155338	43073	0.000000
TCGA-BA-4074-01A-01D-1432-01	13	19450806	20115373	368	0.766381
TCGA-BA-4074-01A-01D-1432-01	13	20527411	38711889	11626	0.000000
TCGA-BA-4074-01A-01D-1432-01	13	38722679	38821970	88	-0.568164
TCGA-BA-4074-01A-01D-1432-01	13	38824549	114987458	44189	0.000000
TCGA-BA-4074-01A-01D-1432-01	14	20501368	105986740	49158	0.000000
TCGA-BA-4074-01A-01D-1432-01	15	23687685	24850305	482	0.000000
TCGA-BA-4074-01A-01D-1432-01	15	24850702	24901966	33	0.470946
TCGA-BA-4074-01A-01D-1432-01	15	24905646	27087604	1425	0.000000
TCGA-BA-4074-01A-01D-1432-01	15	27089067	28462896	708	0.403687
TCGA-BA-4074-01A-01D-1432-01	15	28463472	77598664	27392	0.000000
TCGA-BA-4074-01A-01D-1432-01	15	77599597	77682858	32	-1.026131
TCGA-BA-4074-01A-01D-1432-01	15	77690116	92493874	8445	0.000000
TCGA-BA-4074-01A-01D-1432-01	15	92501072	92581615	79	-1.156360
TCGA-BA-4074-01A-01D-1432-01	15	92583187	101884307	5618	0.000000
TCGA-BA-4074-01A-01D-1432-01	16	653503	89379936	40492	0.000000
TCGA-BA-4074-01A-01D-1432-01	17	987221	80917016	36707	0.000000
TCGA-BA-4074-01A-01D-1432-01	18	329586	7600227	3767	0.000000
TCGA-BA-4074-01A-01D-1432-01	18	7602103	14648457	4397	-0.469476
TCGA-BA-4074-01A-01D-1432-01	18	14653028	18723636	13	0.000000
TCGA-BA-4074-01A-01D-1432-01	18	18727169	18925921	88	0.470825
TCGA-BA-4074-01A-01D-1432-01	18	18926318	19351161	153	0.000000
TCGA-BA-4074-01A-01D-1432-01	18	19351344	19800029	228	0.387660
TCGA-BA-4074-01A-01D-1432-01	18	19800151	19824829	16	1.263800
TCGA-BA-4074-01A-01D-1432-01	18	19826723	20658245	457	2.229596
TCGA-BA-4074-01A-01D-1432-01	18	20662282	23100817	1600	1.440773
TCGA-BA-4074-01A-01D-1432-01	18	23105225	25482787	1554	0.585746
TCGA-BA-4074-01A-01D-1432-01	18	25487420	77107934	30123	0.000000
TCGA-BA-4074-01A-01D-1432-01	19	284018	58878226	23689	0.000000
TCGA-BA-4074-01A-01D-1432-01	20	456452	62219648	37015	0.000000
TCGA-BA-4074-01A-01D-1432-01	21	15372509	47678295	20396	0.000000
TCGA-BA-4074-01A-01D-1432-01	22	17423930	49331012	16743	0.000000
TCGA-BA-4074-01A-01D-1432-01	X	3157107	141773327	56723	0.000000
TCGA-BA-4074-01A-01D-1432-01	X	141773893	142543608	353	-0.162781
TCGA-BA-4074-01A-01D-1432-01	X	142544589	154905589	5432	0.000000
TCGA-BA-4075-01A-01D-1432-01	1	3218610	43287001	21057	-0.168035
TCGA-BA-4075-01A-01D-1432-01	1	43290176	43471613	141	0.348292
TCGA-BA-4075-01A-01D-1432-01	1	43474545	54222571	5472	0.000000
TCGA-BA-4075-01A-01D-1432-01	1	54222732	54396406	91	-0.718550
TCGA-BA-4075-01A-01D-1432-01	1	54397071	64125072	6874	0.000000
TCGA-BA-4075-01A-01D-1432-01	1	64125234	64126450	6	-1.051433
TCGA-BA-4075-01A-01D-1432-01	1	64127004	219742744	77438	0.000000
TCGA-BA-4075-01A-01D-1432-01	1	219742768	219748818	7	-0.925555
TCGA-BA-4075-01A-01D-1432-01	1	219751221	247812431	17514	0.000000
TCGA-BA-4075-01A-01D-1432-01	2	484222	15297412	9245	0.000000
TCGA-BA-4075-01A-01D-1432-01	2	15299363	15306710	9	-0.782771
TCGA-BA-4075-01A-01D-1432-01	2	15307038	148895013	67893	0.000000
TCGA-BA-4075-01A-01D-1432-01	2	148897360	149168375	112	-0.122657
TCGA-BA-4075-01A-01D-1432-01	2	149170115	190390768	23529	0.000000
TCGA-BA-4075-01A-01D-1432-01	2	190393351	191229803	511	0.740018
TCGA-BA-4075-01A-01D-1432-01	2	191231458	191253588	13	1.581944
TCGA-BA-4075-01A-01D-1432-01	2	191255883	191672930	220	3.200375
TCGA-BA-4075-01A-01D-1432-01	2	191673290	192641709	650	2.048723
TCGA-BA-4075-01A-01D-1432-01	2	192645629	195123998	947	-0.231765
TCGA-BA-4075-01A-01D-1432-01	2	195126370	195136304	9	0.838487
TCGA-BA-4075-01A-01D-1432-01	2	195138406	223936781	16719	-0.236561
TCGA-BA-4075-01A-01D-1432-01	2	223936899	224030230	70	-0.834590
TCGA-BA-4075-01A-01D-1432-01	2	224033573	242476062	10863	-0.236561
TCGA-BA-4075-01A-01D-1432-01	3	2212571	131338942	71639	0.000000
TCGA-BA-4075-01A-01D-1432-01	3	131345337	134821273	2333	0.733491
TCGA-BA-4075-01A-01D-1432-01	3	134824225	134860100	23	1.878017
TCGA-BA-4075-01A-01D-1432-01	3	134860822	174099504	20027	0.733491
TCGA-BA-4075-01A-01D-1432-01	3	174100408	174108695	9	-0.436053
TCGA-BA-4075-01A-01D-1432-01	3	174114128	197538677	11909	0.734659
TCGA-BA-4075-01A-01D-1432-01	4	1053934	1832728	242	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	1834422	1885565	16	-0.569967
TCGA-BA-4075-01A-01D-1432-01	4	1887071	7034028	2951	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	7038349	7140918	70	0.358700
TCGA-BA-4075-01A-01D-1432-01	4	7142970	21515317	9297	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	21515807	21575225	58	-0.914850
TCGA-BA-4075-01A-01D-1432-01	4	21580435	106657418	45442	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	106658098	106755996	43	-0.567921
TCGA-BA-4075-01A-01D-1432-01	4	106758614	108891280	1175	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	108891445	108975595	61	-0.602066
TCGA-BA-4075-01A-01D-1432-01	4	108975912	108991375	13	-0.946633
TCGA-BA-4075-01A-01D-1432-01	4	108991836	113256962	2411	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	113261668	113332296	45	-0.664872
TCGA-BA-4075-01A-01D-1432-01	4	113337560	122232386	5127	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	122233970	122238324	7	-0.791714
TCGA-BA-4075-01A-01D-1432-01	4	122241609	129767172	3965	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	129937878	130041532	42	-0.604688
TCGA-BA-4075-01A-01D-1432-01	4	130041895	149154915	10226	0.000000
TCGA-BA-4075-01A-01D-1432-01	4	149155218	149157085	5	-0.929646
TCGA-BA-4075-01A-01D-1432-01	4	149170058	188762240	20929	0.000000
TCGA-BA-4075-01A-01D-1432-01	5	914233	60239411	32087	0.000000
TCGA-BA-4075-01A-01D-1432-01	5	60281975	60442913	76	-0.576655
TCGA-BA-4075-01A-01D-1432-01	5	60446071	105810994	22992	0.000000
TCGA-BA-4075-01A-01D-1432-01	5	105813197	105823634	9	-0.689564
TCGA-BA-4075-01A-01D-1432-01	5	105828667	112141290	3881	0.000000
TCGA-BA-4075-01A-01D-1432-01	5	112141492	112141853	7	1.268417
TCGA-BA-4075-01A-01D-1432-01	5	112142099	180360469	40977	0.000000
TCGA-BA-4075-01A-01D-1432-01	6	1014281	15555357	10218	0.000000
TCGA-BA-4075-01A-01D-1432-01	6	15555426	15568515	7	-0.306284
TCGA-BA-4075-01A-01D-1432-01	6	15570180	63218367	23900	0.000000
TCGA-BA-4075-01A-01D-1432-01	6	63219021	65292620	1023	0.640679
TCGA-BA-4075-01A-01D-1432-01	6	65295066	66147670	429	0.000000
TCGA-BA-4075-01A-01D-1432-01	6	66157091	67523815	803	0.705186
TCGA-BA-4075-01A-01D-1432-01	6	67524758	67567885	34	1.593705
TCGA-BA-4075-01A-01D-1432-01	6	67568118	68121264	401	0.705186
TCGA-BA-4075-01A-01D-1432-01	6	68125706	69383809	645	1.953838
TCGA-BA-4075-01A-01D-1432-01	6	69384396	69488409	70	1.269197
TCGA-BA-4075-01A-01D-1432-01	6	69489493	69826699	221	2.216004
TCGA-BA-4075-01A-01D-1432-01	6	69830694	170903919	58240	0.000000
TCGA-BA-4075-01A-01D-1432-01	7	708774	3005180	727	0.000000
TCGA-BA-4075-01A-01D-1432-01	7	3005573	3033865	18	1.391718
TCGA-BA-4075-01A-01D-1432-01	7	3034038	158385118	80236	0.000000
TCGA-BA-4075-01A-01D-1432-01	8	617667	28835774	16654	0.000000
TCGA-BA-4075-01A-01D-1432-01	8	28836547	29013879	81	-0.618159
TCGA-BA-4075-01A-01D-1432-01	8	29015398	35729585	4002	0.000000
TCGA-BA-4075-01A-01D-1432-01	8	35732519	42922990	3862	0.468541
TCGA-BA-4075-01A-01D-1432-01	8	42923417	145232496	56505	0.000000
TCGA-BA-4075-01A-01D-1432-01	9	789932	9744830	5436	0.000000
TCGA-BA-4075-01A-01D-1432-01	9	9745020	9985544	84	-0.371923
TCGA-BA-4075-01A-01D-1432-01	9	9986152	109298040	42608	0.000000
TCGA-BA-4075-01A-01D-1432-01	9	109298615	119675769	7390	0.193432
TCGA-BA-4075-01A-01D-1432-01	9	119677255	119678393	5	-1.193147
TCGA-BA-4075-01A-01D-1432-01	9	119678532	140489637	11944	0.254211
TCGA-BA-4075-01A-01D-1432-01	9	140493694	140938752	188	1.301477
TCGA-BA-4075-01A-01D-1432-01	10	415240	25110146	17212	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	25112934	25293369	119	-0.449746
TCGA-BA-4075-01A-01D-1432-01	10	25297572	38334341	8446	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	38335831	38938661	193	0.638269
TCGA-BA-4075-01A-01D-1432-01	10	38944201	53544396	4200	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	53545133	53715297	128	-0.594415
TCGA-BA-4075-01A-01D-1432-01	10	53721176	76222728	13063	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	76222754	76310345	44	-0.545307
TCGA-BA-4075-01A-01D-1432-01	10	76315562	112862435	22503	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	112865343	112927400	59	0.437990
TCGA-BA-4075-01A-01D-1432-01	10	112928036	118637396	4004	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	118640521	119090485	252	0.530797
TCGA-BA-4075-01A-01D-1432-01	10	119093448	120773404	1197	0.000000
TCGA-BA-4075-01A-01D-1432-01	10	120782055	121159610	232	0.572181
TCGA-BA-4075-01A-01D-1432-01	10	121163488	135225087	8845	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	456120	17621068	10527	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	17625278	17633310	7	-1.103365
TCGA-BA-4075-01A-01D-1432-01	11	17659006	36126433	12351	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	36126578	36215023	85	-1.064706
TCGA-BA-4075-01A-01D-1432-01	11	36217515	69304513	13213	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	69307444	69849434	274	3.294227
TCGA-BA-4075-01A-01D-1432-01	11	69852240	69923299	45	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	69932450	70542794	340	3.283723
TCGA-BA-4075-01A-01D-1432-01	11	70542984	70894255	212	3.161518
TCGA-BA-4075-01A-01D-1432-01	11	70895313	72043141	550	3.283723
TCGA-BA-4075-01A-01D-1432-01	11	72048407	78010830	3104	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	78014368	96043720	11112	-0.257822
TCGA-BA-4075-01A-01D-1432-01	11	96044150	96058245	11	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	96058442	96176754	52	0.768596
TCGA-BA-4075-01A-01D-1432-01	11	96180609	98492694	1255	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	98495905	102625598	2892	3.400972
TCGA-BA-4075-01A-01D-1432-01	11	102629432	106470839	2210	0.453552
TCGA-BA-4075-01A-01D-1432-01	11	106471674	132625614	17949	0.000000
TCGA-BA-4075-01A-01D-1432-01	11	132625666	132728922	81	0.920736
TCGA-BA-4075-01A-01D-1432-01	11	132729167	134132624	532	0.313625
TCGA-BA-4075-01A-01D-1432-01	12	889902	133155338	73464	0.000000
TCGA-BA-4075-01A-01D-1432-01	13	19450806	31208599	6944	0.000000
TCGA-BA-4075-01A-01D-1432-01	13	31209081	31238207	21	0.652721
TCGA-BA-4075-01A-01D-1432-01	13	31238546	63612643	18529	0.000000
TCGA-BA-4075-01A-01D-1432-01	13	63621172	63669832	24	0.554106
TCGA-BA-4075-01A-01D-1432-01	13	63719496	114987458	30753	0.000000
TCGA-BA-4075-01A-01D-1432-01	14	20501368	25714629	2233	-0.238271
TCGA-BA-4075-01A-01D-1432-01	14	25717572	101548083	45127	0.000000
TCGA-BA-4075-01A-01D-1432-01	14	101548701	105986740	1798	0.111923
TCGA-BA-4075-01A-01D-1432-01	15	23687685	77108874	29878	0.000000
TCGA-BA-4075-01A-01D-1432-01	15	77110335	101884307	14336	0.501956
TCGA-BA-4075-01A-01D-1432-01	16	653503	12365139	6295	0.000000
TCGA-BA-4075-01A-01D-1432-01	16	12366734	12388213	22	-1.292893
TCGA-BA-4075-01A-01D-1432-01	16	12390217	80775294	29066	0.000000
TCGA-BA-4075-01A-01D-1432-01	16	80775670	81036324	177	0.648707
TCGA-BA-4075-01A-01D-1432-01	16	81036444	89379936	4932	0.000000
TCGA-BA-4075-01A-01D-1432-01	17	987221	20462736	9222	0.000000
TCGA-BA-4075-01A-01D-1432-01	17	20463174	25282105	313	-0.322998
TCGA-BA-4075-01A-01D-1432-01	17	25287061	61150419	17126	0.000000
TCGA-BA-4075-01A-01D-1432-01	17	61152802	61372811	94	-0.511828
TCGA-BA-4075-01A-01D-1432-01	17	61376443	80917016	9952	0.000000
TCGA-BA-4075-01A-01D-1432-01	18	329586	21611716	9661	0.000000
TCGA-BA-4075-01A-01D-1432-01	18	21612882	21950412	242	0.235801
TCGA-BA-4075-01A-01D-1432-01	18	21954676	22044400	61	0.990608
TCGA-BA-4075-01A-01D-1432-01	18	22045833	22169424	119	1.206446
TCGA-BA-4075-01A-01D-1432-01	18	22169993	22304032	102	0.235801
