Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-3N-A9WC-06A-11D-A38F-01	2	113345939	113465330	66	0.531923
TCGA-3N-A9WC-06A-11D-A38F-01	2	113467432	185381605	39935	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	2	185386759	185429529	32	0.663921
TCGA-3N-A9WC-06A-11D-A38F-01	2	185468602	240488064	30874	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	2	240495114	240504931	11	-0.524546
TCGA-3N-A9WC-06A-11D-A38F-01	2	240505602	242476062	1093	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	3	2212571	116411273	63163	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	3	116412198	116515285	118	-0.563381
TCGA-3N-A9WC-06A-11D-A38F-01	3	116522587	139773786	13230	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	3	139774231	139782290	12	-1.077335
TCGA-3N-A9WC-06A-11D-A38F-01	3	139784017	197538677	29434	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	4	1053934	63958802	34709	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	4	63959060	115640683	28549	-0.580019
TCGA-3N-A9WC-06A-11D-A38F-01	4	115642220	188762240	38882	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	5	914233	59464984	31730	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	5	59467811	59791226	136	0.754582
TCGA-3N-A9WC-06A-11D-A38F-01	5	59793189	180360469	68159	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	6	1014281	97185757	52690	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	6	97194494	97212059	17	-0.473882
TCGA-3N-A9WC-06A-11D-A38F-01	6	97223025	130246564	18973	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	6	130249706	130251793	5	-0.698075
TCGA-3N-A9WC-06A-11D-A38F-01	6	130256258	170903919	24304	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	7	708774	39597622	22452	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	7	39598006	40060194	238	0.533454
TCGA-3N-A9WC-06A-11D-A38F-01	7	40061579	151897644	55047	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	7	151902938	152914547	509	0.548414
TCGA-3N-A9WC-06A-11D-A38F-01	7	152914660	152926354	12	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	7	152932263	158385118	2727	-0.610123
TCGA-3N-A9WC-06A-11D-A38F-01	8	617667	93238888	50189	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	8	93239057	95556459	1370	0.977994
TCGA-3N-A9WC-06A-11D-A38F-01	8	95556550	95576350	18	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	8	95578349	145232496	29541	0.981505
TCGA-3N-A9WC-06A-11D-A38F-01	9	789932	140938752	67664	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	10	415240	81176746	46933	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	10	81182348	135225087	33555	-0.539543
TCGA-3N-A9WC-06A-11D-A38F-01	11	456120	31978337	19921	-0.585044
TCGA-3N-A9WC-06A-11D-A38F-01	11	31979311	32324260	289	0.612360
TCGA-3N-A9WC-06A-11D-A38F-01	11	32326569	32417669	101	-0.584161
TCGA-3N-A9WC-06A-11D-A38F-01	11	32421977	32639845	190	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	32643915	32745957	54	0.622637
TCGA-3N-A9WC-06A-11D-A38F-01	11	32747697	32969258	107	-0.505975
TCGA-3N-A9WC-06A-11D-A38F-01	11	32970440	33207670	127	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	33221835	33273340	18	0.608912
TCGA-3N-A9WC-06A-11D-A38F-01	11	33277402	35005902	1150	-0.599389
TCGA-3N-A9WC-06A-11D-A38F-01	11	35010469	35105698	90	0.510007
TCGA-3N-A9WC-06A-11D-A38F-01	11	35109737	35133898	26	1.115743
TCGA-3N-A9WC-06A-11D-A38F-01	11	35134802	35812233	584	0.510007
TCGA-3N-A9WC-06A-11D-A38F-01	11	35812984	36235473	336	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	36235509	36320780	21	0.571747
TCGA-3N-A9WC-06A-11D-A38F-01	11	36320992	36629625	212	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	36632778	36868865	169	-0.572072
TCGA-3N-A9WC-06A-11D-A38F-01	11	36869798	37755032	150	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	37842779	38391208	311	0.550039
TCGA-3N-A9WC-06A-11D-A38F-01	11	38393030	38613283	137	1.080020
TCGA-3N-A9WC-06A-11D-A38F-01	11	38616912	39371350	406	0.550039
TCGA-3N-A9WC-06A-11D-A38F-01	11	39374837	43045079	2483	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	43046643	43266174	154	-0.551503
TCGA-3N-A9WC-06A-11D-A38F-01	11	43267821	50047230	3325	0.555170
TCGA-3N-A9WC-06A-11D-A38F-01	11	50050722	57462942	827	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	57469172	60903335	1958	0.567547
TCGA-3N-A9WC-06A-11D-A38F-01	11	60908120	66081211	1829	-0.609545
TCGA-3N-A9WC-06A-11D-A38F-01	11	66085972	106341314	23198	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	11	106341380	134132624	18635	-0.588766
TCGA-3N-A9WC-06A-11D-A38F-01	12	889902	133155338	73468	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	13	19450806	22040557	1027	-0.567379
TCGA-3N-A9WC-06A-11D-A38F-01	13	22049554	114987458	55250	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	14	20501368	105986740	49160	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	15	23687685	27136339	1955	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	15	27153638	27213245	41	-0.606941
TCGA-3N-A9WC-06A-11D-A38F-01	15	27215316	59058452	16964	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	15	59064786	59663093	360	-0.589842
TCGA-3N-A9WC-06A-11D-A38F-01	15	59666784	101884307	24896	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	16	653503	48076127	14426	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	16	48079134	48084370	6	-1.157156
TCGA-3N-A9WC-06A-11D-A38F-01	16	48085845	89379319	26066	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	17	987221	56542449	24588	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	17	56549520	78007613	11079	0.573020
TCGA-3N-A9WC-06A-11D-A38F-01	17	78019780	80917016	1041	1.085184
TCGA-3N-A9WC-06A-11D-A38F-01	18	329586	77107934	42405	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	19	284018	55623173	22066	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	19	55623228	55641967	6	1.742641
TCGA-3N-A9WC-06A-11D-A38F-01	19	55642177	58878226	1624	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	20	456452	62219648	37018	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	21	15372509	20373953	3094	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	21	20376896	37140659	10770	-0.534747
TCGA-3N-A9WC-06A-11D-A38F-01	21	37146205	47678295	6536	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	22	17423930	49331012	16740	0.000000
TCGA-3N-A9WC-06A-11D-A38F-01	X	3157107	154905589	62508	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	1	3218610	247812431	128607	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	2	484222	238515227	128667	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	2	238524416	238561249	37	0.452070
TCGA-3N-A9WD-06A-11D-A38F-01	2	238564144	242476062	2100	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	3	2212571	197538677	105957	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	4	1053934	188762240	102140	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	5	914233	59168810	31586	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	5	59169335	59221790	27	-0.297347
TCGA-3N-A9WD-06A-11D-A38F-01	5	59223240	178573954	67533	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	5	178574868	179151829	324	-0.410033
TCGA-3N-A9WD-06A-11D-A38F-01	5	179153797	180360469	555	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	6	1014281	81785477	44346	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	6	81785682	81802697	18	-0.393614
TCGA-3N-A9WD-06A-11D-A38F-01	6	81805581	170903919	51625	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	7	708774	98250506	49855	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	7	98257085	103119961	1706	-0.428110
TCGA-3N-A9WD-06A-11D-A38F-01	7	103120217	158385118	29424	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	8	617667	4449647	1942	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	8	4449714	4453366	18	-0.174616
TCGA-3N-A9WD-06A-11D-A38F-01	8	4453385	9040858	1698	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	8	9186236	9218656	50	-0.158859
TCGA-3N-A9WD-06A-11D-A38F-01	8	9221219	22873601	8858	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	8	22883745	22894870	10	-0.610467
TCGA-3N-A9WD-06A-11D-A38F-01	8	22895780	145232496	68542	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	9	789932	140938752	67664	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	10	415240	135225087	80488	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	11	456120	134132624	76808	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	12	889902	133155338	73468	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	13	19450806	114987458	56277	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	14	20501368	88771856	39091	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	14	88772044	88776983	10	-0.678662
TCGA-3N-A9WD-06A-11D-A38F-01	14	88779877	105986740	10059	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	15	23687685	101884307	44216	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	16	653503	89379319	40498	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	17	987221	80917016	36708	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	18	329586	77107934	42405	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	19	284018	58878226	23696	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	20	456452	62219648	37018	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	21	15372509	47678295	20400	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	22	17423930	49331012	16740	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	X	3157107	111669938	43235	0.000000
TCGA-3N-A9WD-06A-11D-A38F-01	X	111678735	111697046	19	-0.902262
TCGA-3N-A9WD-06A-11D-A38F-01	X	111755958	154905589	19254	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	1	3218610	39217998	18878	0.268911
TCGA-BF-AAP0-06A-11D-A396-01	1	39220848	115144304	45261	-0.195600
TCGA-BF-AAP0-06A-11D-A396-01	1	115144316	247812431	64468	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	2	484222	242476062	130804	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	3	2212571	66408940	37289	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	3	66415349	67286083	596	1.513704
TCGA-BF-AAP0-06A-11D-A396-01	3	67287831	70020495	1981	2.322263
TCGA-BF-AAP0-06A-11D-A396-01	3	70021899	71152147	695	1.714600
TCGA-BF-AAP0-06A-11D-A396-01	3	71152574	78097195	4071	1.238698
TCGA-BF-AAP0-06A-11D-A396-01	3	78097814	78114748	13	-0.156049
TCGA-BF-AAP0-06A-11D-A396-01	3	78116570	84943736	3461	1.616898
TCGA-BF-AAP0-06A-11D-A396-01	3	84947917	84951342	7	0.172707
TCGA-BF-AAP0-06A-11D-A396-01	3	84951415	85488740	252	1.517609
TCGA-BF-AAP0-06A-11D-A396-01	3	85639252	197538677	57592	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	4	1053934	188762240	102140	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	5	914233	180360469	100025	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	6	1014281	170903919	95989	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	7	708774	102910583	51453	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	7	102916229	154958404	27677	0.927079
TCGA-BF-AAP0-06A-11D-A396-01	7	154960015	158385118	1855	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	8	617667	145232496	81118	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	9	789932	21720943	13258	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	9	21721383	23170527	895	-0.255899
TCGA-BF-AAP0-06A-11D-A396-01	9	23171045	140938752	53511	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	10	415240	135225087	80488	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	11	456120	134132624	76808	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	12	889902	133155338	73468	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	13	19450806	114987458	56277	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	14	20501368	105986740	49160	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	15	23687685	101884307	44216	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	16	653503	89379319	40498	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	17	987221	80917016	36708	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	18	329586	77107934	42405	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	19	284018	58878226	23696	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	20	456452	62219648	37018	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	21	15372509	47678295	20400	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	22	17423930	33594792	6930	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	22	33601648	33610581	9	-0.849996
TCGA-BF-AAP0-06A-11D-A396-01	22	33612131	49331012	9801	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	X	3157107	57615208	23190	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	X	57619775	57699902	32	0.648178
TCGA-BF-AAP0-06A-11D-A396-01	X	57700963	96666808	12961	0.000000
TCGA-BF-AAP0-06A-11D-A396-01	X	96671709	96763847	44	0.658846
TCGA-BF-AAP0-06A-11D-A396-01	X	96845243	154905589	26281	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	3218610	4145615	420	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	4149417	32940452	14967	-0.565923
TCGA-D3-A1Q1-06A-21D-A194-01	1	32940614	48930985	8651	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	48932488	48948077	11	-0.641276
TCGA-D3-A1Q1-06A-21D-A194-01	1	48963103	53476189	2061	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	53477200	53637106	145	0.483366
TCGA-D3-A1Q1-06A-21D-A194-01	1	53637964	68500883	10602	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	68502735	68594720	85	-0.549776
TCGA-D3-A1Q1-06A-21D-A194-01	1	68594950	93342861	14596	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	93343891	93481753	74	0.934937
TCGA-D3-A1Q1-06A-21D-A194-01	1	93484445	237146515	70401	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	1	237148460	247812431	6594	1.075455
TCGA-D3-A1Q1-06A-21D-A194-01	2	484222	145345343	75342	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	2	145346820	145822004	245	0.527809
TCGA-D3-A1Q1-06A-21D-A194-01	2	145822058	201096438	30550	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	2	201098561	201246305	134	0.534735
TCGA-D3-A1Q1-06A-21D-A194-01	2	201248966	242476062	24533	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	3	2212571	10308326	4530	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	3	10308772	10502994	164	0.525696
TCGA-D3-A1Q1-06A-21D-A194-01	3	10503418	108596502	54128	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	3	109021050	110374730	731	-0.578218
TCGA-D3-A1Q1-06A-21D-A194-01	3	110374864	127590412	10272	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	3	127590892	127698258	76	0.539113
TCGA-D3-A1Q1-06A-21D-A194-01	3	127704729	197538677	36056	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	4	1053934	75762800	40490	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	4	75762954	75774255	10	-0.680687
TCGA-D3-A1Q1-06A-21D-A194-01	4	75779406	138068118	34224	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	4	138149937	138481814	216	-0.593051
TCGA-D3-A1Q1-06A-21D-A194-01	4	138486724	188762240	27200	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	5	914233	180360469	100025	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	6	1014281	43126907	25378	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	6	43130173	62317160	8370	0.144521
TCGA-D3-A1Q1-06A-21D-A194-01	6	62320936	153698951	52807	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	6	153700256	156088762	1560	0.596197
TCGA-D3-A1Q1-06A-21D-A194-01	6	156089352	170903919	7874	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	7	708774	158385118	80985	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	617667	15651990	7362	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	15652021	15683208	58	1.095537
TCGA-D3-A1Q1-06A-21D-A194-01	8	15691088	15735252	53	3.417949
TCGA-D3-A1Q1-06A-21D-A194-01	8	15736357	15774295	45	0.622741
TCGA-D3-A1Q1-06A-21D-A194-01	8	15789762	15825399	42	1.648897
TCGA-D3-A1Q1-06A-21D-A194-01	8	15827124	16024384	49	0.503045
TCGA-D3-A1Q1-06A-21D-A194-01	8	16024764	16656281	317	1.148536
TCGA-D3-A1Q1-06A-21D-A194-01	8	16656734	16705034	43	0.503045
TCGA-D3-A1Q1-06A-21D-A194-01	8	16707632	16720209	17	3.204871
TCGA-D3-A1Q1-06A-21D-A194-01	8	16722286	17267851	379	0.503045
TCGA-D3-A1Q1-06A-21D-A194-01	8	17268009	17892385	535	1.102257
TCGA-D3-A1Q1-06A-21D-A194-01	8	17898185	18649368	633	0.503045
TCGA-D3-A1Q1-06A-21D-A194-01	8	18651196	21138916	2056	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	21139032	21164751	13	0.253082
TCGA-D3-A1Q1-06A-21D-A194-01	8	21165085	21218223	48	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	21218700	21424430	220	2.146517
TCGA-D3-A1Q1-06A-21D-A194-01	8	21427756	22810498	656	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	22814637	22837752	18	0.663272
TCGA-D3-A1Q1-06A-21D-A194-01	8	22841561	23552997	443	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	23557232	27001410	2429	2.444474
TCGA-D3-A1Q1-06A-21D-A194-01	8	27004397	27923551	679	1.527387
TCGA-D3-A1Q1-06A-21D-A194-01	8	27923675	29428638	911	2.553624
TCGA-D3-A1Q1-06A-21D-A194-01	8	29435130	29980482	361	1.527387
TCGA-D3-A1Q1-06A-21D-A194-01	8	29980495	30451384	295	2.376871
TCGA-D3-A1Q1-06A-21D-A194-01	8	30454132	42701314	6864	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	42701688	54463961	3657	2.294299
TCGA-D3-A1Q1-06A-21D-A194-01	8	54468983	54820858	200	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	8	54821593	58158315	1954	0.235308
TCGA-D3-A1Q1-06A-21D-A194-01	8	58158408	58246011	60	1.192212
TCGA-D3-A1Q1-06A-21D-A194-01	8	58247175	64637550	4048	0.235308
TCGA-D3-A1Q1-06A-21D-A194-01	8	64638710	65028736	226	1.362245
TCGA-D3-A1Q1-06A-21D-A194-01	8	65028814	145232496	46447	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	9	789932	4966911	2967	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	9	4969787	25353053	12536	-0.596989
TCGA-D3-A1Q1-06A-21D-A194-01	9	25353376	140938752	52161	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	10	415240	10049589	6585	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	10	10053125	10105108	30	0.637778
TCGA-D3-A1Q1-06A-21D-A194-01	10	10108251	83665764	41461	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	10	83667856	83679092	12	-0.672514
TCGA-D3-A1Q1-06A-21D-A194-01	10	83682610	135225087	32400	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	11	456120	32346834	20229	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	11	32346864	32350027	6	-0.657230
TCGA-D3-A1Q1-06A-21D-A194-01	11	32350256	35111292	1816	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	11	35118254	35121354	6	-0.657230
TCGA-D3-A1Q1-06A-21D-A194-01	11	35122661	134132624	54751	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	12	889902	950583	16	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	12	953830	974450	10	0.125104
TCGA-D3-A1Q1-06A-21D-A194-01	12	975276	2415838	492	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	12	2417913	2467194	53	1.006087
TCGA-D3-A1Q1-06A-21D-A194-01	12	2467481	7954051	3564	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	12	7957777	8875408	251	0.815447
TCGA-D3-A1Q1-06A-21D-A194-01	12	8878432	9743799	299	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	12	9744633	10009633	175	0.701652
TCGA-D3-A1Q1-06A-21D-A194-01	12	10012967	10509037	300	0.000000
TCGA-D3-A1Q1-06A-21D-A194-01	12	10509342	12295302	1042	0.732796
